timestamp,sensorType,glucose,sysBP,diaBP,hr,spo2,skinTemp,bodyTemp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
2025-09-24T18:00:30Z,AS7263,581.49,269.20,77.14,,,32.69,35.69,-0.14,-0.07,-0.99,0.92,1.46,1.04
2025-09-24T18:00:33Z,AS7263,581.49,269.20,77.14,,,32.57,35.57,-0.29,-0.15,-0.89,-2.87,-1.53,1.95
2025-09-24T18:00:36Z,AS7263,581.49,269.18,77.14,,,32.65,35.65,-0.24,-0.14,-0.95,-1.16,-1.77,2.93
2025-09-24T18:00:39Z,AS7263,581.49,269.20,77.14,,,32.59,35.59,-0.18,-0.09,-0.96,-2.44,0.67,0.37
2025-09-24T18:00:42Z,AS7263,581.49,269.20,77.14,,,32.95,35.95,-0.15,-0.18,-0.96,0.67,-0.49,0.49
2025-09-24T18:00:45Z,AS7263,581.49,269.18,77.14,,,33.05,36.05,-0.15,-0.19,-0.97,-0.85,0.18,0.31
2025-09-24T18:00:48Z,AS7263,581.49,269.18,77.14,,,33.13,36.13,-0.15,-0.20,-0.97,0.31,-0.18,0.06
2025-09-24T18:00:51Z,AS7263,581.49,269.18,77.14,,,33.18,36.18,-0.15,-0.19,-0.96,-0.43,0.67,-0.43
2025-09-24T18:00:54Z,AS7263,581.49,269.18,77.14,,,33.23,36.23,-0.14,-0.20,-0.97,1.34,-0.12,0.18
2025-09-24T18:00:57Z,AS7263,581.49,269.18,77.14,,,33.27,36.27,-0.15,-0.21,-0.96,-1.59,-0.73,0.31
2025-09-24T18:01:00Z,AS7263,581.49,269.18,77.14,,,33.31,36.31,-0.15,-0.22,-0.96,-0.98,0.06,-0.06
2025-09-24T18:01:03Z,AS7263,581.49,269.18,77.14,,,33.33,36.33,-0.14,-0.20,-0.96,0.85,-0.18,-0.24
2025-09-24T18:01:06Z,AS7263,581.49,269.18,77.14,,,33.36,36.36,-0.14,-0.21,-0.95,0.18,1.22,-0.61
2025-09-24T18:01:09Z,AS7263,581.49,269.18,77.14,,,33.37,36.37,-0.15,-0.24,-0.95,1.16,-0.98,-0.37
2025-09-24T18:01:12Z,AS7263,581.49,269.18,77.14,,,33.37,36.37,-0.14,-0.22,-0.96,-0.12,1.65,-0.67
2025-09-24T18:01:15Z,AS7263,581.49,269.18,77.14,,,33.33,36.33,-0.15,-0.26,-0.96,0.73,-2.75,2.93
2025-09-24T18:01:19Z,AS7263,581.49,269.18,77.14,,,33.30,36.30,-0.20,-0.23,-0.96,0.31,1.28,0.12
2025-09-24T18:01:22Z,AS7263,581.49,269.18,77.14,,,33.28,36.28,-0.16,-0.22,-0.94,0.49,0.24,-0.73
2025-09-24T18:01:25Z,AS7263,581.49,269.18,77.14,,,33.24,36.24,-0.18,-0.22,-0.96,0.73,0.67,-0.18
2025-09-24T18:01:28Z,AS7263,581.49,269.18,77.14,,,33.21,36.21,-0.18,-0.22,-0.94,0.55,-0.49,-0.98
